ano;numero;data_pedido;informacoes_pessoais;situacao_pedido;orgao_solicitacao;descricao;arquivo_pedido;resposta;orgao_resposta;situacao_resposta;data_resposta;arquivo_1o_recurso;descricao_1o_recurso;resposta_1o_recurso;orgao_1o_recurso;situacao_1o_recurso;data_resposta_1o_recurso;arquivo_2o_recurso;descricao_2o_recurso;numero_recurso;resposta_2o_recurso;orgao_2o_recurso;situaçao_2o_recurso;data_resposta_2o_recurso;motivo_pedido;sexo_solicitante;escolaridade_solicitante;profissao_solicitante;bairro_solicitante;cidade_solicitante;uf_solicitante;pais_solicitante;anexo_resposta;anexo_resposta_1o_recurso;anexo_resposta_2o_recurso
2020;2020000230006000129;2020-01-13;NÃO;Respondido;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;A Lei Municipal nº 17.866/2013, regulamentada através do Decreto nº 28.527/2015, garante ao cidadão o direito constitucional de acesso às informações públicas e nesse sentido gostaria de saber a relação de ruas que foram pavimentadas em 2019 com o endereço de cada e quais materiais foram utilizados nessas ruas. na calçada, se foi usado piso intertravado ou cimento e na rua, se foi usado piche ou paralelipípedo.;;Prezado Senhor,Inicialmente registramos que o senhor foi recebido, nesta Autarquia, pelo Diretor Executivo Wanderson Lúcio, que lhe prestou as informações solicitadas. Segue, em anexo, os dados disponíveis. Os valores, de 2019, foram: recapeamento / R$ 27,7 milhões/ tapa buraco / R$ 15,4 milhões/ paralelo / R$ 8,3 milhões e passeios / R$ 8,4 milhões. atenciosamente;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-02-05;;boa tarde, eu preciso saber os materiais usados na pavimentação, se foi paralelepipedo ou asfalto.;Prezado, segue a resposta da Autoridade da EMLURB.'Prezado/as,Na planilha anexada ao pedido, está informado 'recapeamento' (em asfalto) e 'parelelo' (em paralelepípedo).'Atenciosamente,Equipe do Portal da Transparência;AUTARQUIA DE MANUTENCAO E LIMPEZA URBANA;Respondido;2020-02-06;;;1;;;;;Estudo  ;M;Ensino Superior   ;Estudante    ;Espinheiro;Recife;Pe;Brasil;2020000230006000129_doc_1;;
2020;2020000240008010099;2020-01-14;NÃO;Indeferido;FUNDACAO DE CULTURA DA CIDADE DO RECIFE;Gostaria de Receber um detalhamento das contratações artísticas do carnaval 2019 e 2020, de acordo com a Lei de acesso à informação Nº 12.527.;;Pedido indeferido. O solicitante irá fazer um novo questionamento, com mais detalhes sobre o questionamento.;FUNDACAO DE CULTURA DA CIDADE DO RECIFE;Indeferido;2020-01-14;;;;;;;;;;;;;;Pesquisa;M;Ensino Médio ;Empresário/empreendedor  ;Sanatan;Recife;Pernambuco;Brasil;;;
2020;2020000250008010096;2020-01-14;NÃO;Respondido;FUNDACAO DE CULTURA DA CIDADE DO RECIFE;Gostaria, de informação referente aos grupos locais contratados e grupos de fora no carnaval de 2019, assim como também os valores totais pagos para grupos locais e grupos de fora. Se possível especificar com nomes as atrações. Dados para levantamento de pesquisa.Objetivo realizar gráfico artístico cultural do Recife. ;;Encaminhamos em anexo a resposta ao protocolo de nº 2020000250008010096;FUNDACAO DE CULTURA DA CIDADE DO RECIFE;Respondido;2020-02-03;;;;;;;;;;;;;;Pesquisa;M;Ensino Médio ;Empresário/empreendedor  ;Santan;Recife;Pernambuco;Brasil;2020000200020009993_doc_1;;
2020;2020000260072009998;2020-01-14;SIM;Respondido;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Solicito cópia do Auto de Embargo, emitido em setembro de 2019, contra o ocupante do imóvel localizado na Rua Luis Guimarães, 126, Poço da Panela, onde funciona um bar/boate/casa de shows, de maneira irregular. Solicito ainda cópia completa do processo administrativo associado ao referido embargo, bem como informações acerca das providências tomadas pela Prefeitura, em face ao descumprimento do embargo contra o estabelecimento. ;;Senhor , estar sendo providenciado o poder de policia junto a Regional Norte. Para cópia do processo administrativo sobre o referido embargo, informamos que o senhor deverá comparecer a Regional Norte, na Avenida Beberibe, nº 1020, Arruda, nesta cidade, no horário compreendido entre às 08h30min às 12h30min horas. Procurar a funcionária Suellen Coats para requerer as cópias, sob suas expensas. O número do processo de intimação é 0733426019.;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Respondido;2020-01-15;;;;;;;;;;;;;;Outros  ;M;Mestrado/Doutorado;Professor    ;Poco Da Panela;Recife;Pe;Brasil;;;
2020;2020000270020009994;2020-01-14;NÃO;Respondido;SECRETARIA DE EDUCAÇÃO;Requeiro, em meio digital (art. 11, §5º, LAI), a íntegra do processo de desapropriação, incluindo mas não se limitando ao laudo de avaliação do respectivo imóvel, referente ao Decreto Municipal nº 33.248, de 20 de dezembro de 2019, publicado no Diário Oficial do Recife no dia 21.12.2019, que declara de interesse público determinado imóvel, com despesas correndo por conta da dotação orçamentária nº 1401.12.361.1.207.1.043 / Elemento de Despesa 44.90.61.Registre/se estar a Secretaria de Educação autorizada a promover a aludida desapropriação (arts. 5º e 6º, do Decreto Municipal nº 33.248/2019).Base jurídica: art. 5º, XXXIII, Constituição da República/ art. 7º, II, IV, V, VI, VII/a, e art. 10, ambos da LAI.;;Prezado.Considerando que a solicitação realizada exige a digitalização de arquivos que ultrapassam o tamanho limite para envio por meio digital, informamos que o material solicitado encontra/se disponível para retirada na Secretaria de Educação, localizada no 4º andar do Edifício Sede da Prefeitura do Recife, na Avenida Cais do Apolo, nº 925, no Setor Financeiro, no horário das 08:00h às 17:00h. Fone para contato: 3355/9149 / 9163 / 9173.Estamos à disposição para quaisquer esclarecimentos.;SECRETARIA DE EDUCAÇÃO;Respondido;2020-02-12;;;;;;;;;;;;;;Estudo  ;M;Ensino Superior   ;Profissional liberal;Iputinga;Recife;Pernambuco;Brasil;;;
2020;2020000280061009996;2020-01-14;SIM;Respondido;CONTROLADORIA GERAL DO MUNICIPIO;Boa tarde.Gostaria de obter informações referentes a aplicação da LEI Nº 13.460, DE 26 DE JUNHO DE 2017 , que dispõe sobre a participação, proteção e defesa dos direitos do usuário dos serviços públicos da administração pública. Em seu estado como está o andamento da aplicação da lei no que tange:1) carta de serviços: funcionamento do site (solicito o envio do link), data que foi publicada/2) pesquisa de satisfação: data de realização, como foi feita a publicização da mesma para a sociedade/3) conselho municipal de proteção e defesa dos direitos do consumidor (CONDECON): se já está em funcionamento, data de implementação, quais caminhos utilizaram para realizar a regulamentação, frequência com que se reúne/4) ouvidoria: qual sistema é utilizado para a mesma, onde estão publicando os resultados (caso não estejam, se há prazo para tal), e data de quando foi implementada.Desde já grata pela atenção.;;Prezado (a),Seguem as respostas:1)carta de serviços: funcionamento do site (solicito o envio do link), data que foi publicada/Resposta/ Existe no site da Prefeitura do Recife uma área em que estão informações sobre os serviços prestados por ela, no link http://www2.recife.pe.gov.br/servicos/cidadao. Estamos realizando uma atualização das informações para que sejam disponibilizadas no formato especificado pela Lei nº 13.460/2017.2)pesquisa de satisfação: data de realização, como foi feita a publicização da mesma para a sociedade/ Resposta/ Estamos atuando na atualização das informações sobre os serviços que devem constar na Carta de Serviço. As demais previsões da Lei serão implantadas posteriormente.3)conselho municipal de proteção e defesa dos direitos do consumidor (CONDECON): se já está em funcionamento, data de implementação, quais caminhos utilizaram para realizar a regulamentação, frequência com que se reúne/ Resposta/ Ainda não foi instituído o  Conselho Municipal de Proteção e Defesa dos Direitos do Consumidor ( CONDECON).4)ouvidoria: qual sistema é utilizado para a mesma, onde estão publicando os resultados (caso não estejam, se há prazo para tal, e data de quando foi implementada.Resposta/ A Ouvidoria Geral do Município do Recife / OGMR foi inaugurada em 28 de janeiro de 2015, por meio do Decreto nº 28.555 e funciona como instrumento de gestão pública e participação popular. Todas as manifestações recebidas são registradas no sistema informatizado G/Con (Gestão de Conhecimento), onde é possível encaminhar e monitorar todo o trâmite das demandas, obedecendo o prazo de 10 dias úteis para resposta parcial ou conclusiva. Os Relatórios Consolidados são publicados no site da OGMR (http://ouvidoria.recife.pe.gov.br), como forma de transparência ativa aos recifenses que demandam o serviço. Atenciosamente,Débora Oliveira Gerente de Transparência e Informações Estratégicas;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-01-23;;;;;;;;;;;;;;Pesquisa;F;Ensino Superior   ;Jornalista   ;Cavalhada;Porto Alegre;Rs;Brasil;;;
2020;2020000290003010020;2020-01-14;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;De acordo com a notícia publicada no site da Prefeitura do Recife intitulada 'Geraldo reúne secretariado e planeja mais de 1500 inaugurações para 2020', há uma informação sobre a construção de 200km de rotas cicláveis. Gostaria de saber:a) Cronograma de instalaçãob) Orçamento previstoc) Locais de implantação (ruas e avenidas contempladas)d) Projetos, pré/projetos, ou qualquer outro documento descritivo que indique tipologia da estrutura e rua a ser implantadae) Formas de participação pública para aprimoramento dos projetosf) Quantos km de cada tipologia: ciclovias, ciclofaixas e ciclorrotas.Ciente de sua presteza e transparência, de pronto já agradecemos às informações a serem compartilhadas.;;Prezado Cidadão,Segue, em anexo, a informação solicitada.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-02-03;;Prezadas e Prezados,Nenhum de meus questionamentos foi respondido. Dizer que será divulgado com periodicidade mensal não é ser transparente. Não foi enviado nenhum projeto, nem os já implantados. Não foi sequer divulgado o canal onde seria realizada essas divulgações. Não há sequer cronograma das supostas reuniões com as associações de bairro ou a forma da participação pública e popular, que é um princípio da gestão do poder público. Nem sequer a descrição das tipologias que serão implantadas, tendo só respondido as que atualmente estão implantadas.Por favor, desejamos a transparência na divulgação e as formas de participação, às quais são direitos de todas e todos cidadãos recifenses.;Prezados,Segue, em anexo, resposta da CTTU referente ao recurso interposto.Atenciosamente,Equipe do Portal da Transparência;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-02-14;;;1;;;;;Não informado;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020000290003010020_doc_1;2020000290003010020_doc_2;
2020;2020000300069009993;2020-01-14;NÃO;Respondido;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Venho através deste, requerer informações referentes ao concurso público para o provimento de 500 vagas no cargo efetivo de Agente de Apoio ao Desenvolvimento Escolar Especial / AADEE, da secretaria de educação, do edital 01, de 13 de junho de 2015 (homologado em 16/01/16). Assim sendo, solicito os seguintes dados:Até a presente data, dia 14/01/2020, quantos candidatos foram convocados para nomeação mas NÃO TOMARAM POSSE e/ou NÃO COMPARECERAM?;;Prezado, Em resposta a solicitação, informamos que:Até a presente data, foram nomeados 503 candidatos aprovados do concurso em questão, totalizando as vagas ofertadas no edital.Com relação às desistências, informo que, de acordo com o Estatuto dos Funcionários Públicos do Município do Recife, há um prazo definido para a posse.Assim, pelo fato de ainda não ter transcorrido todo o prazo para os candidatos nomeados no Diário Oficial do dia 11/02/2020, Portaria 0025, tomarem posse, não há a possibilidade, durante esse prazo, de responder ao pedido solicitado.Sem mais, renovo protestos de elevada e estima consideraçãoSecretaria de Administração e Gestão de Pessoas;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Respondido;2020-01-29;;A resposta não é satisfatória, pois a pergunta refere/se ao quantitativo de candidatos convocados para nomeação que NÃO TOMARAM POSSE e/ou NÃO COMPARECERAM até o dia 14/01/2020, excluindo as vacâncias que possam ocorrer após a data solicitada.Assim sendo, mantenho a mesma pergunta e aguardo resposta em cumprimento à Lei 17.866, de 15 de maio de 2013 / Lei de Acesso à Informação (LAI) Municipal.;Prezada, Segue, em anexo, a resposta da SADGP.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Respondido;2020-02-03;2020000300069009993_doc_1;A resposta não é satisfatória, pois segundo a Gerência Geral de Gestão de Pessoas, da Secretaria de Educação, até o dia 09/01/2020 foram nomeados(as) 86 pessoas por NÃO COMPARECIMENTO dos respectivos candidatos indicados às vagas originalmente.Assim sendo, mantenho a mesma pergunta e aguardo resposta em cumprimento à Lei 17.866, de 15 de maio de 2013 / Lei de Acesso à Informação (LAI) Municipal.Observação: Arquivo em anexo.;2;Segue decisão do Comitê Gestor de Acesso à Informação / CGAI sobre o pedido.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Respondido;2020-03-13;Outros  ;F;Ensino Médio ;Outra   ;Torroes;Recife;Pe;Brasil;;2020000300069009993_doc_2;2020000300069009993_doc_4
2020;2020000310020010014;2020-01-15;NÃO;Respondido;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Venho através deste, requerer informações referentes ao concurso público para o provimento de 500 vagas no cargo efetivo de Agente de Apoio ao Desenvolvimento Escolar Especial / AADEE, da secretaria de educação, do edital 01, de 13 de junho de 2015 (homologado em 16/01/16). Assim sendo, solicito os seguintes dados:Até a presente data, dia 15/01/2020, quantos candidatos foram convocados para nomeação mas desistiram de suas respectivas vagas por NÃO TOMAREM POSSE e/ou NÃO COMPARECEREM?;;Prezado, Em resposta a solicitação, informamos que:Até a presente data, foram nomeados 503 candidatos aprovados do concurso em questão, totalizando as vagas ofertadas no edital.Com relação às desistências, informo que, de acordo com o Estatuto dos Funcionários Públicos do Município do Recife, há um prazo definido para a posse.Assim, pelo fato de ainda não ter transcorrido todo o prazo para os candidatos nomeados no Diário Oficial do dia 11/02/2020, Portaria 0025, tomarem posse, não há a possibilidade, durante esse prazo, de responder ao pedido solicitado.Sem mais, renovo protestos de elevada e estima consideraçãoSecretaria de Administração e Gestão de Pessoas;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Respondido;2020-01-29;;;;;;;;;;;;;;Outros  ;M;Ensino Médio ;Empregado - setor privado;Torroes;Recife;Pe;Brasil;;;
2020;2020000320069009998;2020-01-16;NÃO;Respondido;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Venho através deste, requerer informações referentes ao concurso público para o provimento de 500 vagas no cargo efetivo de Agente de Apoio ao Desenvolvimento Escolar Especial / AADEE, da secretaria de educação, do edital 01, de 13 de junho de 2015 (homologado em 16/01/16). Assim sendo, solicito dados computados até a presente data, dia 16/01/2020:Até hoje, 16/01/2020, quantos candidatos foram convocados para nomeação mas desistiram de suas respectivas vagas por NÃO TOMAREM POSSE e/ou NÃO COMPARECEREM?;;Prezado, Em resposta a solicitação, informamos que:Até a presente data, foram nomeados 503 candidatos aprovados do concurso em questão, totalizando as vagas ofertadas no edital.Com relação às desistências, informo que, de acordo com o Estatuto dos Funcionários Públicos do Município do Recife, há um prazo definido para a posse.Assim, pelo fato de ainda não ter transcorrido todo o prazo para os candidatos nomeados no Diário Oficial do dia 11/02/2020, Portaria 0025, tomarem posse, não há a possibilidade, durante esse prazo, de responder ao pedido solicitado.Sem mais, renovo protestos de elevada e estima consideraçãoSecretaria de Administração e Gestão de Pessoas;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS;Respondido;2020-01-29;;;;;;;;;;;;;;Outros  ;F;Ensino Médio ;Estudante    ;Jardim Brasil 1;Olinda;Pe;Brasil;;;
